// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.627604	C4	60	66	0	0.500000	C4	60	80	
1	1.566406	C#4	61	72	1	1.000000	C#4	61	80	
2	2.441406	C4	60	73	2	1.500000	C4	60	80	
3	3.300781	B3	59	69	3	2.000000	B3	59	80	
4	4.195312	E4	64	73	4	2.500000	E4	64	80	
5	5.052083	F4	65	75	5	3.000000	F4	65	80	
6	5.906250	Bb3	58	76	6	3.500000	Bb3	58	80	
7	6.790365	A3	57	73	7	4.000000	A3	57	80	
8	7.665365	G#3	56	62	8	4.500000	G#3	56	80	
9	8.555990	G3	55	43	9	5.000000	G3	55	80	
10	10.164062	F3	53	39	10	6.000000	F3	53	80	
11	10.545573	F3	53	46	11	6.250000	F3	53	80	
12	10.734375	G3	55	55	12	6.375000	G3	55	80	
13	10.927083	F4	65	76	13	6.500000	F4	65	80	
14	10.955729	G#3	56	46	14	6.500000	G#3	56	80	
15	11.324219	G#3	56	58	15	6.750000	G#3	56	80	
16	11.505208	Bb3	58	60	16	6.875000	Bb3	58	80	
17	11.669271	G#4	68	78	17	7.000000	G#4	68	80	
18	11.684896	C4	60	62	18	7.000000	C4	60	80	
19	11.851562	B2	47	59	19	7.125000	B2	47	80	
20	12.052083	C3	48	59	20	7.250000	C3	48	80	
21	12.234375	D3	50	52	21	7.375000	D3	50	80	
22	12.447917	G4	67	76	22	7.500000	G4	67	80	
23	12.454427	Eb3	51	47	23	7.500000	Eb3	51	80	
24	13.180990	F#4	66	73	24	8.000000	F#4	66	80	
25	13.376302	C3	48	54	25	8.125000	C3	48	80	
26	13.546875	D3	50	59	26	8.250000	D3	50	80	
27	13.739583	Eb3	51	63	27	8.375000	Eb3	51	80	
28	13.945312	B4	71	79	28	8.500000	B4	71	80	
29	13.953125	F3	53	52	29	8.500000	F3	53	80	
30	14.729167	C5	72	77	30	9.000000	C5	72	80	
31	14.904948	Eb3	51	54	31	9.125000	Eb3	51	80	
32	15.102865	F3	53	55	32	9.250000	F3	53	80	
33	15.292969	G3	55	52	33	9.375000	G3	55	80	
34	15.477865	F4	65	72	34	9.500000	F4	65	80	
35	15.492188	G#3	56	43	35	9.500000	G#3	56	80	
36	16.247396	E4	64	67	36	10.000000	E4	64	80	
37	16.432292	G3	55	48	37	10.125000	G3	55	80	
38	16.631510	A3	57	55	38	10.250000	A3	57	80	
39	16.799479	B3	59	53	39	10.375000	B3	59	80	
40	17.010417	C4	60	42	41	10.500000	C4	60	80	
41	17.011719	Eb4	63	63	40	10.500000	Eb4	63	80	
42	17.817708	D4	62	61	42	11.000000	D4	62	80	
43	18.223958	B3	59	41	43	11.250000	B3	59	80	
44	18.395833	A3	57	41	44	11.375000	A3	57	80	
45	18.572917	C4	60	53	*	-1	*	-1	-1	
46	18.678385	B3	59	56	45	11.500000	B3	59	80	
47	18.774740	C4	60	56	46	11.531250	C4	60	80	
48	18.864583	B3	59	57	*	-1	*	-1	-1	
49	18.975260	C4	60	55	*	-1	*	-1	-1	
50	19.053385	B3	59	55	*	-1	*	-1	-1	
51	19.161458	C4	60	63	*	-1	*	-1	-1	
52	19.272135	B3	59	58	49	11.625000	B3	59	80	
53	19.350260	C4	60	55	*	-1	*	-1	-1	
54	19.755208	G3	55	51	53	12.250000	G3	55	80	
55	19.764323	C4	60	33	52	12.250000	C4	60	80	
56	19.955729	D4	62	57	54	12.375000	D4	62	80	
57	20.147135	C3	48	86	57	12.500000	C3	48	80	
58	20.162760	E4	64	63	55	12.500000	E4	64	80	
59	20.169271	C4	60	67	56	12.500000	C4	60	80	
60	20.546875	Bb3	58	63	59	12.750000	Bb3	58	80	
61	20.574219	D4	62	52	58	12.750000	D4	62	80	
62	20.736979	E4	64	55	60	12.875000	E4	64	80	
63	20.937500	C#3	49	80	63	13.000000	C#3	49	80	
64	20.946615	G#3	56	62	62	13.000000	G#3	56	80	
65	20.970052	F4	65	63	61	13.000000	F4	65	80	
66	21.126302	E3	52	61	64	13.125000	E3	52	80	
67	21.325521	F3	53	61	65	13.250000	F3	53	80	
68	21.350260	F4	65	66	66	13.250000	F4	65	80	
69	21.510417	G3	55	67	67	13.375000	G3	55	80	
70	21.734375	G#3	56	76	68	13.500000	G#3	56	80	
71	21.738281	C3	48	78	69	13.500000	C3	48	80	
72	22.166667	Eb4	63	57	70	13.750000	Eb4	63	80	
73	22.544271	B2	47	85	72	14.000000	B2	47	80	
74	22.572917	D4	62	61	71	14.000000	D4	62	80	
75	22.748698	F3	53	69	73	14.125000	F3	53	80	
76	22.971354	G3	55	58	75	14.250000	G3	55	80	
