1.26496	1.26496	b
1.57372	1.57372	db
1.8974400000000002	1.8974400000000002	b
2.19445	2.19445	b
2.48718	2.48718	db
2.78419	2.78419	b
3.06197	3.06197	b
3.3643199999999998	3.3643199999999998	db
3.65171	3.65171	b
3.96475	3.96475	b
4.27885	4.27885	db
4.578	4.578	b
4.87714	4.87714	b
5.17201	5.17201	db
5.47116	5.47116	b
5.76283	5.76283	b
6.05236	6.05236	db
6.32266	6.32266	b
6.59883	6.59883	b
6.88569	6.88569	db
7.172549999999999	7.172549999999999	b
7.46475	7.46475	b
7.750545	7.750545	db
8.05022	8.05022	b
8.319984999999999	8.319984999999999	b
8.598295	8.598295	db
8.88035	8.88035	b
9.14638	9.14638	b
9.436975	9.436975	db
9.73024	9.73024	b
10.0182	10.0182	b
10.30395	10.30395	db
10.58335	10.58335	b
10.8878	10.8878	b
11.156500000000001	11.156500000000001	db
11.4418	11.4418	b
11.730250000000002	11.730250000000002	b
12.0198	12.0198	db
12.29165	12.29165	b
12.64635	12.64635	b
12.7917	12.7917	db
13.11915	13.11915	b
13.4012	13.4012	b
13.6966	13.6966	db
14.0032	14.0032	b
14.277066666666665	14.277066666666665	b
14.592966666666667	14.592966666666667	db
14.86645	14.86645	b
15.1528	15.1528	b
15.453	15.453	db
15.75855	15.75855	b
16.05395	16.05395	b
16.3323	16.3323	db
16.597749999999998	16.597749999999998	b
16.8761	16.8761	b
17.19605	17.19605	db
17.467966666666666	17.467966666666666	b
17.767466666666667	17.767466666666667	b
18.0609	18.0609	db
18.287950000000002	18.287950000000002	b
18.58693333333333	18.58693333333333	b
18.9049	18.9049	db
19.1881	19.1881	b
19.4936	19.4936	b
19.7965	19.7965	db
20.08925	20.08925	b
20.374000000000002	20.374000000000002	b
20.67525	20.67525	db
20.978099999999998	20.978099999999998	b
21.2693	21.2693	b
21.537399999999998	21.537399999999998	db
21.840850000000003	21.840850000000003	b
22.1432	22.1432	b
22.43325	22.43325	db
22.7233	22.7233	b
22.9407	22.9407	b
23.285800000000002	23.285800000000002	db
23.5994	23.5994	b
23.8836	23.8836	b
24.18435	24.18435	db
24.464766666666666	24.464766666666666	b
24.754633333333334	24.754633333333334	b
25.057000000000002	25.057000000000002	db
25.353650000000002	25.353650000000002	b
25.6485	25.6485	b
25.9514	25.9514	db
