0.5170945	0.5170945	db
1.08013	1.08013	b
1.7008599999999998	1.7008599999999998	b
2.2906	2.2906	db
2.86005	2.86005	b
3.46582	3.46582	b
4.0550250000000005	4.0550250000000005	db
4.658125	4.658125	b
5.22864	5.22864	b
5.8315600000000005	5.8315600000000005	db
6.40492	6.40492	b
7.03633	7.03633	b
7.61005	7.61005	db
8.19338	8.19338	b
8.77921	8.77921	b
9.368243333333334	9.368243333333334	db
9.9749	9.9749	b
10.588299999999998	10.588299999999998	b
11.159566666666665	11.159566666666665	db
11.738800000000001	11.738800000000001	b
12.365400000000001	12.365400000000001	b
12.938875	12.938875	db
13.5075	13.5075	b
14.0914	14.0914	b
14.67365	14.67365	db
15.2778	15.2778	b
15.830649999999999	15.830649999999999	b
16.39265	16.39265	db
16.9947	16.9947	b
17.6154	17.6154	b
18.2564	18.2564	db
18.8526	18.8526	b
19.416150000000002	19.416150000000002	b
20.00375	20.00375	db
20.5866	20.5866	b
21.2265	21.2265	b
21.8376	21.8376	db
22.4343	22.4343	b
22.9993	22.9993	b
23.604366666666664	23.604366666666664	db
24.1902	24.1902	b
24.7628	24.7628	b
25.385	25.385	db
25.9477	25.9477	b
26.52995	26.52995	b
27.106325000000002	27.106325000000002	db
27.67575	27.67575	b
28.24465	28.24465	b
28.8583	28.8583	db
29.4402	29.4402	b
30.0406	30.0406	b
30.70085	30.70085	db
31.2511	31.2511	b
31.8622	31.8622	b
32.460499999999996	32.460499999999996	db
33.0321	33.0321	b
33.6222	33.6222	b
34.220925	34.220925	db
34.8312	34.8312	b
35.404399999999995	35.404399999999995	b
35.97065	35.97065	db
36.5449	36.5449	b
37.1571	37.1571	b
37.71745	37.71745	db
38.2778	38.2778	b
38.8398	38.8398	b
39.3996	39.3996	db
39.95465	39.95465	b
40.5289	40.5289	b
41.1021	41.1021	db
41.6763	41.6763	b
42.2383	42.2383	b
42.8131	42.8131	db
43.3996	43.3996	b
43.9819	43.9819	b
44.5695	44.5695	db
45.1176	45.1176	b
45.6902	45.6902	b
46.2949	46.2949	db
46.8665	46.8665	b
47.4466	47.4466	b
48.0257	48.0257	db
48.5823	48.5823	b
49.1678	49.1678	b
49.7821	49.7821	db
50.3227	50.3227	b
50.9018	50.9018	b
51.4648	51.4648	db
52.0171	52.0171	b
52.5919	52.5919	b
53.155	53.155	db
53.7127	53.7127	b
54.3024	54.3024	b
54.8847	54.8847	db
55.5257	55.5257	b
56.083349999999996	56.083349999999996	b
56.669399999999996	56.669399999999996	db
57.21854999999999	57.21854999999999	b
57.7682	57.7682	b
58.3195	58.3195	db
58.8793	58.8793	b
59.43485	59.43485	b
60.0225	60.0225	db
60.5695	60.5695	b
61.14	61.14	b
61.69235	61.69235	db
62.24795	62.24795	b
62.79545	62.79545	b
63.3569	63.3569	db
63.90925	63.90925	b
64.48615	64.48615	b
65.031	65.031	db
65.6005	65.6005	b
66.1566	66.1566	b
66.6998	66.6998	db
67.25165	67.25165	b
67.8104	67.8104	b
68.3633	68.3633	db
68.9338	68.9338	b
69.5017	69.5017	b
70.0439	70.0439	db
70.61545000000001	70.61545000000001	b
71.1662	71.1662	b
71.7266	71.7266	db
72.3056	72.3056	b
72.87615	72.87615	b
73.5449	73.5449	db
74.26075	74.26075	b
74.8505	74.8505	b
75.4317	75.4317	db
76.04225	76.04225	b
76.6261	76.6261	b
77.21424999999999	77.21424999999999	db
77.78905	77.78905	b
78.34245	78.34245	b
78.898	78.898	db
79.452	79.452	b
80.0476	80.0476	b
80.60955	80.60955	db
81.1865	81.1865	b
81.7917	81.7917	b
82.36335	82.36335	db
82.92105	82.92105	b
83.4712	83.4712	b
84.02414999999999	84.02414999999999	db
84.5818	84.5818	b
85.1475	85.1475	b
85.7474	85.7474	db
86.2864	86.2864	b
86.88255000000001	86.88255000000001	b
87.5417	87.5417	db
88.1304	88.1304	b
88.6903	88.6903	b
89.3088	89.3088	db
89.9039	89.9039	b
90.4445	90.4445	b
91.045	91.045	db
91.6422	91.6422	b
92.2074	92.2074	b
92.8227	92.8227	db
93.374	93.374	b
93.9317	93.9317	b
94.514	94.514	db
95.08715000000001	95.08715000000001	b
95.6411	95.6411	b
96.2426	96.2426	db
96.8158	96.8158	b
97.4125	97.4125	b
98.01554999999999	98.01554999999999	db
98.6059	98.6059	b
99.1657	99.1657	b
99.76025	99.76025	db
100.35799999999999	100.35799999999999	b
100.934	100.934	b
101.554	101.554	db
102.13600000000001	102.13600000000001	b
102.685	102.685	b
103.26733333333334	103.26733333333334	db
103.82	103.82	b
104.38799999999999	104.38799999999999	b
104.99400000000001	104.99400000000001	db
105.583	105.583	b
106.167	106.167	b
106.7935	106.7935	db
107.375	107.375	b
107.986	107.986	b
108.595	108.595	db
109.1545	109.1545	b
109.7225	109.7225	b
110.2955	110.2955	db
110.86949999999999	110.86949999999999	b
111.429	111.429	b
111.998	111.998	db
112.58500000000001	112.58500000000001	b
113.167	113.167	b
113.7065	113.7065	db
114.26799999999999	114.26799999999999	b
114.8195	114.8195	b
115.5015	115.5015	db
116.51149999999998	116.51149999999998	bW
117.52149999999999	117.52149999999999	b
118.219	118.219	db
118.984	118.984	b
119.99166666666667	119.99166666666667	b
122.291	122.291	db
123.039	123.039	b
123.617	123.617	b
124.179	124.179	db
124.77	124.77	b
125.37899999999999	125.37899999999999	b
126.566	126.566	db
