// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.500000	G#3	56	49	0	0.500000	G#3	56	80	
1	1.141927	Eb4	63	60	1	0.750000	Eb4	63	80	
2	1.792969	C4	60	65	2	1.000000	C4	60	80	
3	2.407552	G#3	56	53	3	1.250000	G#3	56	80	
4	3.039062	F4	65	66	4	1.500000	F4	65	80	
5	3.684896	C#4	61	63	5	1.750000	C#4	61	80	
6	4.388021	Eb4	63	51	6	2.000000	Eb4	63	80	
7	5.664062	Eb3	51	39	7	2.500000	Eb3	51	80	
8	5.950521	C#4	61	50	8	2.625000	C#4	61	80	
9	6.239583	G#3	56	67	10	2.750000	G#3	56	80	
10	6.277344	C4	60	42	9	2.750000	C4	60	80	
11	6.520833	C#4	61	50	11	2.875000	C#4	61	80	
12	6.792969	G3	55	67	13	3.000000	G3	55	80	
13	6.820312	Eb4	63	53	12	3.000000	Eb4	63	80	
14	7.091146	F4	65	61	14	3.125000	F4	65	80	
15	7.343750	Eb3	51	50	16	3.250000	Eb3	51	80	
16	7.381510	G4	67	68	15	3.250000	G4	67	80	
17	7.648438	Eb4	63	67	17	3.375000	Eb4	63	80	
18	7.911458	C4	60	62	19	3.500000	C4	60	80	
19	7.914062	G#4	68	73	18	3.500000	G#4	68	80	
20	8.191406	Bb4	70	70	20	3.625000	Bb4	70	80	
21	8.455729	C5	72	73	21	3.750000	C5	72	80	
22	8.466146	G#3	56	58	22	3.750000	G#3	56	80	
23	8.718750	Bb4	70	76	23	3.875000	Bb4	70	80	
24	8.967448	G#4	68	75	24	4.000000	G#4	68	80	
25	8.973958	Bb3	58	47	25	4.000000	Bb3	58	80	
26	9.252604	G4	67	74	26	4.125000	G4	67	80	
27	9.496094	Eb3	51	43	28	4.250000	Eb3	51	80	
28	9.506510	F4	65	75	27	4.250000	F4	65	80	
29	9.753906	G#4	68	69	29	4.375000	G#4	68	80	
30	10.079427	G4	67	60	30	4.500000	G4	67	80	
31	10.087240	Bb3	58	39	31	4.500000	Bb3	58	80	
32	10.671875	G3	55	45	32	4.750000	G3	55	80	
33	11.257812	G#3	56	49	33	5.000000	G#3	56	80	
34	11.850260	Eb3	51	35	34	5.250000	Eb3	51	80	
35	12.437500	F4	65	61	35	5.500000	F4	65	80	
36	12.449219	G#3	56	37	36	5.500000	G#3	56	80	
37	13.059896	F3	53	44	37	5.750000	F3	53	80	
38	13.628906	G3	55	46	38	6.000000	G3	55	80	
39	13.897135	Eb4	63	56	39	6.125000	Eb4	63	80	
40	14.174479	D4	62	68	40	6.250000	D4	62	80	
41	14.436198	F4	65	63	41	6.375000	F4	65	80	
42	14.730469	Eb4	63	59	42	6.500000	Eb4	63	80	
43	14.966146	C3	48	51	43	6.625000	C3	48	80	
44	15.274740	C#3	49	61	44	6.750000	C#3	49	80	
45	15.537760	Eb3	51	65	45	6.875000	Eb3	51	80	
46	15.805990	F3	53	69	46	7.000000	F3	53	80	
47	16.076823	G3	55	56	47	7.125000	G3	55	80	
48	16.337240	C#4	61	53	48	7.250000	C#4	61	80	
49	16.347656	G#3	56	48	49	7.250000	G#3	56	80	
50	16.580729	F3	53	49	51	7.375000	F3	53	80	
51	16.588542	C4	60	53	50	7.375000	C4	60	80	
52	16.847656	Bb3	58	42	53	7.500000	Bb3	58	80	
53	16.848958	C#4	61	60	52	7.500000	C#4	61	80	
