// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.979167	F4	65	47	0	0.000000	F4	65	80	
1	0.988542	G#3	56	35	2	0.000000	G#3	56	80	
2	0.994792	F3	53	30	3	0.000000	F3	53	80	
3	1.361458	G#4	68	55	4	0.125000	G#4	68	80	
4	1.663542	C5	72	54	5	0.250000	C5	72	80	
5	1.955208	F5	77	55	6	0.375000	F5	77	80	
6	2.277083	Bb3	58	41	9	0.500000	Bb3	58	80	
7	2.279167	G4	67	56	7	0.500000	G4	67	80	
8	2.604167	F5	77	61	10	0.625000	F5	77	80	
9	2.921875	E5	76	62	11	0.750000	E5	76	80	
10	3.228125	G5	79	66	12	0.875000	G5	79	80	
11	3.541667	G#4	68	67	13	1.000000	G#4	68	80	
12	3.552083	C4	60	42	15	1.000000	C4	60	80	
13	3.839583	C5	72	64	16	1.125000	C5	72	80	
14	4.144792	F5	77	60	17	1.250000	F5	77	80	
15	4.440625	E5	76	65	18	1.375000	E5	76	80	
16	4.734375	G#3	56	41	21	1.500000	G#3	56	80	
17	4.786458	F5	77	63	19	1.500000	F5	77	80	
18	5.110417	C5	72	51	22	1.625000	C5	72	80	
19	5.400000	Bb4	70	58	23	1.750000	Bb4	70	80	
20	5.703125	G#4	68	63	24	1.875000	G#4	68	80	
21	6.002083	Bb3	58	35	27	2.000000	Bb3	58	80	
22	6.040625	C#5	73	66	25	2.000000	C#5	73	80	
23	6.367708	G#4	68	57	28	2.125000	G#4	68	80	
24	6.667708	G4	67	44	29	2.250000	G4	67	80	
25	6.979167	Bb4	70	54	30	2.375000	Bb4	70	80	
26	7.297917	E4	64	50	31	2.500000	E4	64	80	
27	7.312500	G3	55	34	32	2.500000	G3	55	80	
28	7.635417	C#5	73	64	33	2.625000	C#5	73	80	
29	7.936458	C5	72	61	34	2.750000	C5	72	80	
30	8.255208	Bb4	70	66	35	2.875000	Bb4	70	80	
31	8.607292	G#4	68	54	36	3.000000	G#4	68	80	
32	8.625000	F3	53	51	38	3.000000	F3	53	80	
33	8.635417	F4	65	38	37	3.000000	F4	65	80	
34	8.929167	G#3	56	62	40	3.125000	G#3	56	80	
35	9.243750	C4	60	60	41	3.250000	C4	60	80	
36	9.536458	F4	65	52	43	3.375000	F4	65	80	
37	9.538542	Bb4	70	72	42	3.375000	Bb4	70	80	
38	9.836458	G3	55	56	46	3.500000	G3	55	80	
39	9.875000	C5	72	59	45	3.500000	C5	72	80	
40	10.056250	Bb4	70	63	44	3.500000	Bb4	70	80	
41	10.188542	F4	65	60	54	3.625000	F4	65	80	
42	10.188542	C5	72	65	*	-1	*	-1	-1	
43	10.304167	Bb4	70	65	*	-1	*	-1	-1	
44	10.377083	C5	72	55	*	-1	*	-1	-1	
45	10.468750	E4	64	65	59	3.750000	E4	64	80	
46	10.485417	Bb4	70	69	*	-1	*	-1	-1	
47	10.569792	C5	72	58	*	-1	*	-1	-1	
48	10.645833	Bb4	70	67	*	-1	*	-1	-1	
49	10.752083	G4	67	59	64	3.875000	G4	67	80	
50	10.769792	G#4	68	73	63	3.875000	G#4	68	80	
51	10.905208	Bb4	70	74	*	-1	*	-1	-1	
52	11.082292	G#3	56	53	68	4.000000	G#3	56	80	
53	11.109375	C5	72	76	69	4.000000	G#3	56	80	
54	11.439583	G#4	68	55	70	4.125000	G#4	68	80	
55	11.739583	E4	64	50	71	4.250000	E4	64	80	
56	12.044792	F4	65	49	72	4.375000	F4	65	80	
57	12.350000	Bb3	58	43	74	4.500000	Bb3	58	80	
58	12.365625	C#4	61	52	73	4.500000	C#4	61	80	
59	12.682292	C#5	73	63	75	4.625000	C#5	73	80	
60	12.984375	G4	67	61	76	4.750000	G4	67	80	
61	13.282292	Bb4	70	73	77	4.875000	Bb4	70	80	
62	13.680208	C3	48	62	80	5.000000	C3	48	80	
63	13.682292	E4	64	61	78	5.000000	E4	64	80	
64	13.698958	C4	60	46	79	5.000000	C4	60	80	
65	14.015625	E3	52	64	82	5.125000	E3	52	80	
66	14.320833	G3	55	67	83	5.250000	G3	55	80	
67	14.598958	F4	65	65	84	5.375000	F4	65	80	
68	14.608333	C4	60	59	85	5.375000	C4	60	80	
69	14.923958	C#3	49	67	88	5.500000	C#3	49	80	
70	14.937500	G4	67	53	87	5.500000	G4	67	80	
71	15.104167	F4	65	59	86	5.500000	F4	65	80	
72	15.238542	G4	67	60	*	-1	*	-1	-1	
73	15.244792	C4	60	67	96	5.625000	C4	60	80	
74	15.344792	F4	65	57	*	-1	*	-1	-1	
75	15.431250	G4	67	53	*	-1	*	-1	-1	
76	15.518750	Bb3	58	64	101	5.750000	Bb3	58	80	
77	15.527083	F4	65	62	*	-1	*	-1	-1	
78	15.628125	G4	67	59	*	-1	*	-1	-1	
79	15.702083	F4	65	59	*	-1	*	-1	-1	
80	15.810417	C#4	61	56	106	5.875000	C#4	61	80	
81	15.817708	E4	64	65	105	5.875000	E4	64	80	
82	15.962500	F4	65	63	*	-1	*	-1	-1	
83	16.136458	E3	52	49	110	6.000000	E3	52	80	
84	16.169792	G4	67	61	111	6.000000	E3	52	80	
85	16.493750	C5	72	64	112	6.125000	C5	72	80	
86	16.796875	Bb4	70	65	113	6.250000	Bb4	70	80	
87	16.807292	G3	55	54	114	6.250000	G3	55	80	
88	17.131250	C#5	73	72	115	6.375000	C#5	73	80	
89	17.445833	C4	60	65	117	6.500000	C4	60	80	
90	17.451042	E4	64	63	116	6.500000	E4	64	80	
91	17.771875	C#5	73	76	118	6.625000	C#5	73	80	
92	18.075000	C3	48	67	120	6.750000	C3	48	80	
93	18.090625	C5	72	78	119	6.750000	C5	72	80	
94	18.406250	Bb4	70	83	121	6.875000	Bb4	70	80	
95	18.809375	F2	41	74	124	7.000000	F2	41	80	
96	18.825000	A4	69	76	122	7.000000	A4	69	80	
97	18.829167	Eb4	63	57	123	7.000000	Eb4	63	80	
98	19.185417	A2	45	67	126	7.125000	A2	45	80	
99	19.481250	C3	48	70	127	7.250000	C3	48	80	
100	19.760417	Bb4	70	78	128	7.375000	Bb4	70	80	
101	19.766667	F3	53	67	129	7.375000	F3	53	80	
102	20.081250	F#2	42	69	133	7.500000	F#2	42	80	
103	20.090625	C5	72	65	132	7.500000	C5	72	80	
104	20.107292	C#4	61	47	131	7.500000	C#4	61	80	
105	20.283333	Bb4	70	63	130	7.500000	Bb4	70	80	
106	20.395833	F3	53	68	*	-1	*	-1	-1	
107	20.409375	C5	72	70	*	-1	*	-1	-1	
108	20.523958	Bb4	70	69	*	-1	*	-1	-1	
109	20.612500	C5	72	62	*	-1	*	-1	-1	
110	20.671875	Eb3	51	68	*	-1	*	-1	-1	
111	20.712500	Bb4	70	64	*	-1	*	-1	-1	
112	20.792708	C5	72	58	*	-1	*	-1	-1	
113	20.886458	Bb4	70	62	*	-1	*	-1	-1	
114	20.963542	F#3	54	62	*	-1	*	-1	-1	
115	20.987500	A4	69	74	150	7.875000	A4	69	80	
116	21.138542	Bb4	70	75	*	-1	*	-1	-1	
117	21.297917	A2	45	45	154	8.000000	A2	45	80	
118	21.327083	C5	72	71	155	8.000000	A2	45	80	
119	21.631250	F4	65	56	156	8.125000	F4	65	80	
120	21.959375	C3	48	46	158	8.250000	C3	48	80	
121	21.965625	Eb4	63	53	157	8.250000	Eb4	63	80	
