// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.500000	C#4	61	54	0	0.750000	C#4	61	80	
1	0.854167	A3	57	54	1	1.000000	A3	57	80	
2	1.200000	F#3	54	61	2	1.250000	F#3	54	80	
3	1.587500	D4	62	71	3	1.500000	D4	62	80	
4	2.646875	C#4	61	66	4	2.250000	C#4	61	80	
5	2.796875	B3	59	65	5	2.375000	B3	59	80	
6	3.009375	C#4	61	59	6	2.500000	C#4	61	80	
7	4.085417	F#4	66	66	7	3.250000	F#4	66	80	
8	4.472917	B3	59	57	8	3.500000	B3	59	80	
9	5.576042	A3	57	56	9	4.250000	A3	57	80	
10	5.705208	G#3	56	59	10	4.375000	G#3	56	80	
11	5.866667	A3	57	72	11	4.500000	A3	57	80	
12	6.227083	F#3	54	71	12	4.750000	F#3	54	80	
13	6.555208	A3	57	63	14	5.061458	A3	57	80	
14	6.616667	G#3	56	53	15	5.125000	G#3	56	80	
15	6.693750	A3	57	67	16	5.186458	A3	57	80	
16	6.791667	G#3	56	62	17	5.250000	G#3	56	80	
17	6.881250	A3	57	54	18	5.311458	A3	57	80	
18	6.925000	G#3	56	71	19	5.375000	G#3	56	80	
19	7.006250	A3	57	73	20	5.436458	A3	57	80	
20	7.094792	G#3	56	68	21	5.500000	G#3	56	80	
21	7.177083	A3	57	63	22	5.561458	A3	57	80	
22	7.253125	G#3	56	62	23	5.625000	G#3	56	80	
23	7.314583	A3	57	69	24	5.686458	A3	57	80	
24	7.400000	G#3	56	70	25	5.750000	G#3	56	80	
25	7.481250	A3	57	67	26	5.811458	A3	57	80	
26	7.572917	G#3	56	53	27	5.875000	G#3	56	80	
27	7.617708	A3	57	71	28	5.936458	A3	57	80	
28	7.703125	G#3	56	69	*	-1	*	-1	-1	
29	7.796875	F#3	54	72	29	6.000000	F#3	54	80	
30	8.163542	G#3	56	58	30	6.250000	G#3	56	80	
31	8.492708	A3	57	62	31	6.500000	A3	57	80	
32	8.822917	F#4	66	62	32	6.750000	F#4	66	80	
33	8.842708	B3	59	49	33	6.750000	B3	59	80	
34	9.154167	C#4	61	43	35	7.000000	C#4	61	80	
35	9.170833	E4	64	57	34	7.000000	E4	64	80	
36	9.534375	C#4	61	54	36	7.250000	C#4	61	80	
37	9.862500	A4	69	63	37	7.500000	A4	69	80	
38	10.205208	Eb4	63	62	38	7.750000	Eb4	63	80	
39	10.565625	E4	64	54	39	8.000000	E4	64	80	
40	10.897917	G#4	68	74	40	8.250000	G#4	68	80	
41	11.042708	F#4	66	68	41	8.375000	F#4	66	80	
42	11.234375	G#4	68	75	42	8.500000	G#4	68	80	
43	11.587500	E4	64	59	43	8.750000	E4	64	80	
44	11.943750	Bb3	58	50	44	9.000000	Bb3	58	80	
45	12.295833	C#5	73	68	45	9.250000	C#5	73	80	
46	12.634375	F#4	66	67	46	9.500000	F#4	66	80	
47	13.002083	C4	60	60	47	9.750000	C4	60	80	
48	13.364583	C#4	61	55	48	10.000000	C#4	61	80	
49	13.694792	E4	64	70	49	10.250000	E4	64	80	
50	13.831250	Eb4	63	63	50	10.375000	Eb4	63	80	
51	14.013542	E4	64	64	51	10.500000	E4	64	80	
52	14.348958	C#4	61	71	52	10.750000	C#4	61	80	
53	14.669792	E4	64	60	*	-1	*	-1	-1	
54	14.751042	Eb4	63	60	54	11.000000	Eb4	63	80	
55	14.819792	E4	64	56	*	-1	*	-1	-1	
