// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.500000	G#4	68	63	0	0.750000	G#4	68	80	
1	0.846354	Bb4	70	59	1	1.000000	Bb4	70	80	
2	0.994792	G#4	68	77	2	1.125000	G#4	68	80	
3	1.154948	F#4	66	74	3	1.250000	F#4	66	80	
4	1.282552	G#4	68	80	4	1.375000	G#4	68	80	
5	1.437500	F5	77	83	5	1.500000	F5	77	80	
6	1.743490	C#5	73	85	6	1.750000	C#5	73	80	
7	2.085938	G#4	68	82	7	2.000000	G#4	68	80	
8	2.398438	F#4	66	70	8	2.250000	F#4	66	80	
9	2.539062	F4	65	75	9	2.375000	F4	65	80	
10	2.700521	F#4	66	82	10	2.500000	F#4	66	80	
11	3.016927	Eb5	75	77	11	2.750000	Eb5	75	80	
12	3.335938	F4	65	77	12	3.000000	F4	65	80	
13	3.653646	C#5	73	68	13	3.250000	C#5	73	80	
14	3.951823	Eb4	63	72	14	3.500000	Eb4	63	80	
15	4.283854	C5	72	65	15	3.750000	C5	72	80	
16	4.597656	C#4	61	65	16	4.000000	C#4	61	80	
17	4.916667	C#5	73	53	17	4.250000	C#5	73	80	
18	5.055990	C5	72	59	18	4.375000	C5	72	80	
19	5.194010	C#5	73	63	19	4.500000	C#5	73	80	
20	5.329427	Eb5	75	66	20	4.625000	Eb5	75	80	
21	5.471354	C#4	61	66	22	4.750000	C#4	61	80	
22	5.476562	F5	77	71	21	4.750000	F5	77	80	
23	5.608073	F#5	78	64	23	4.875000	F#5	78	80	
24	5.753906	F4	65	50	25	5.000000	F4	65	80	
25	5.763021	G#5	80	68	24	5.000000	G#5	80	80	
26	5.898438	G5	79	78	26	5.125000	G5	79	80	
27	5.906250	Eb4	63	70	27	5.125000	Eb4	63	80	
28	6.050781	F5	77	83	28	5.250000	F5	77	80	
29	6.055990	C#4	61	73	29	5.250000	C#4	61	80	
30	6.180990	Eb4	63	75	31	5.375000	Eb4	63	80	
31	6.180990	G5	79	82	30	5.375000	G5	79	80	
32	6.324219	C5	72	75	33	5.500000	C5	72	80	
33	6.330729	G#5	80	83	32	5.500000	G#5	80	80	
34	6.475260	F#5	78	82	34	5.625000	F#5	78	80	
35	6.613281	G#4	68	85	36	5.750000	G#4	68	80	
36	6.615885	F5	77	79	35	5.750000	F5	77	80	
37	6.763021	Eb5	75	76	37	5.875000	Eb5	75	80	
38	6.904948	Eb4	63	79	39	6.000000	Eb4	63	80	
39	6.908854	F5	77	85	38	6.000000	F5	77	80	
40	7.223958	C#4	61	71	40	6.250000	C#4	61	80	
41	7.352865	C4	60	67	41	6.375000	C4	60	80	
42	7.494792	C#4	61	85	42	6.500000	C#4	61	80	
43	7.647135	Eb5	75	64	43	6.625000	Eb5	75	80	
44	7.792969	C#5	73	70	44	6.750000	C#5	73	80	
45	7.794271	Bb4	70	74	45	6.750000	Bb4	70	80	
46	7.929688	F5	77	67	46	6.875000	F5	77	80	
47	8.088542	C4	60	80	48	7.000000	C4	60	80	
48	8.104167	Eb5	75	71	47	7.000000	Eb5	75	80	
49	8.229167	C#5	73	70	49	7.125000	C#5	73	80	
50	8.355469	G#4	68	70	51	7.250000	G#4	68	80	
51	8.358073	C5	72	71	50	7.250000	C5	72	80	
52	8.510417	Eb5	75	66	52	7.375000	Eb5	75	80	
53	8.645833	Bb3	58	73	54	7.500000	Bb3	58	80	
54	8.649740	C#5	73	73	53	7.500000	C#5	73	80	
55	8.786458	C5	72	75	55	7.625000	C5	72	80	
56	8.921875	G4	67	54	57	7.750000	G4	67	80	
57	8.925781	C#5	73	78	56	7.750000	C#5	73	80	
58	9.071615	Bb4	70	76	58	7.875000	Bb4	70	80	
59	9.194010	G#3	56	54	60	8.000000	G#3	56	80	
60	9.218750	Bb4	70	70	59	8.000000	Bb4	70	80	
61	9.335938	C5	72	74	61	8.125000	C5	72	80	
62	9.480469	G#4	68	76	63	8.250000	G#4	68	80	
63	9.490885	Eb5	75	84	62	8.250000	Eb5	75	80	
64	9.611979	G4	67	76	64	8.375000	G4	67	80	
65	9.752604	G#4	68	84	66	8.500000	G#4	68	80	
66	9.761719	F#5	78	90	65	8.500000	F#5	78	80	
67	9.919271	Bb4	70	63	67	8.625000	Bb4	70	80	
68	10.045573	G#3	56	78	69	8.750000	G#3	56	80	
69	10.049479	C5	72	74	68	8.750000	C5	72	80	
70	10.186198	F#5	78	23	*	-1	*	-1	-1	
71	10.192708	G#4	68	71	70	8.875000	G#4	68	80	
72	10.326823	Bb3	58	58	72	9.000000	Bb3	58	80	
73	10.343750	C#5	73	75	71	9.000000	C#5	73	80	
74	10.472656	C5	72	82	73	9.125000	C5	72	80	
75	10.476562	G#3	56	71	74	9.125000	G#3	56	80	
76	10.613281	F#3	54	74	76	9.250000	F#3	54	80	
77	10.615885	Bb4	70	82	75	9.250000	Bb4	70	80	
78	10.723958	G#3	56	73	78	9.375000	G#3	56	80	
79	10.751302	C5	72	77	77	9.375000	C5	72	80	
80	10.875000	F5	77	87	79	9.500000	F5	77	80	
81	10.882812	F4	65	64	81	9.500000	F4	65	80	
82	10.884115	C#5	73	79	80	9.500000	C#5	73	80	
83	11.053385	C5	72	59	82	9.625000	C5	72	80	
84	11.182292	C#4	61	82	84	9.750000	C#4	61	80	
85	11.217448	Bb4	70	66	83	9.750000	Bb4	70	80	
86	11.350260	G#4	68	55	85	9.875000	G#4	68	80	
87	11.489583	G#3	56	81	87	10.000000	G#3	56	80	
88	11.500000	Bb4	70	68	86	10.000000	Bb4	70	80	
89	11.798177	F#3	54	71	88	10.250000	F#3	54	80	
90	11.921875	F3	53	70	89	10.375000	F3	53	80	
91	12.072917	F#3	54	87	91	10.500000	F#3	54	80	
92	12.100260	Eb5	75	80	90	10.500000	Eb5	75	80	
93	12.227865	G#4	68	63	92	10.625000	G#4	68	80	
94	12.377604	Eb4	63	71	94	10.750000	Eb4	63	80	
95	12.399740	F#4	66	62	93	10.750000	F#4	66	80	
96	12.533854	Bb4	70	64	95	10.875000	Bb4	70	80	
97	12.658854	F3	53	82	97	11.000000	F3	53	80	
98	12.682292	G#4	68	73	96	11.000000	G#4	68	80	
99	12.829427	F#4	66	60	98	11.125000	F#4	66	80	
100	12.944010	C#4	61	61	101	11.250000	C#4	61	80	
101	12.946615	C#5	73	70	99	11.250000	C#5	73	80	
102	12.957031	F4	65	74	100	11.250000	F4	65	80	
103	13.110677	G#4	68	53	102	11.375000	G#4	68	80	
104	13.213542	Eb3	51	63	105	11.500000	Eb3	51	80	
105	13.230469	F#4	66	68	104	11.500000	F#4	66	80	
106	13.235677	C5	72	66	103	11.500000	C5	72	80	
107	13.359375	F4	65	55	106	11.625000	F4	65	80	
108	13.498698	F#4	66	56	108	11.750000	F#4	66	80	
109	13.520833	C4	60	45	109	11.750000	C4	60	80	
110	13.531250	Eb5	75	73	107	11.750000	Eb5	75	80	
111	13.643229	Eb4	63	68	110	11.875000	Eb4	63	80	
112	13.794271	C#3	49	47	112	12.000000	C#3	49	80	
113	13.812500	F4	65	76	111	12.000000	F4	65	80	
114	14.104167	G#4	68	75	113	12.250000	G#4	68	80	
115	14.121094	C#4	61	51	114	12.250000	C#4	61	80	
116	14.239583	C4	60	50	115	12.375000	C4	60	80	
117	14.385417	C#4	61	47	117	12.500000	C#4	61	80	
118	14.389323	F5	77	87	116	12.500000	F5	77	80	
119	14.529948	Eb4	63	59	118	12.625000	Eb4	63	80	
120	14.652344	F4	65	42	120	12.750000	F4	65	80	
121	14.671875	G#4	68	70	119	12.750000	G#4	68	80	
122	14.832031	C#4	61	47	121	12.875000	C#4	61	80	
123	14.955729	C#5	73	79	122	13.000000	C#5	73	80	
124	14.990885	Bb3	58	56	123	13.000000	Bb3	58	80	
125	15.130208	C4	60	53	124	13.125000	C4	60	80	
126	15.244792	C#4	61	60	126	13.250000	C#4	61	80	
127	15.263021	F5	77	75	125	13.250000	F5	77	80	
128	15.390625	C#5	73	73	127	13.375000	C#5	73	80	
129	15.393229	Bb3	58	57	128	13.375000	Bb3	58	80	
130	15.531250	Bb4	70	78	129	13.500000	Bb4	70	80	
131	15.532552	G3	55	51	130	13.500000	G3	55	80	
132	15.661458	G#3	56	62	131	13.625000	G#3	56	80	
133	15.809896	C#5	73	67	132	13.750000	C#5	73	80	
134	15.811198	Bb3	58	58	133	13.750000	Bb3	58	80	
135	15.940104	G3	55	58	135	13.875000	G3	55	80	
136	15.947917	Bb4	70	67	134	13.875000	Bb4	70	80	
137	16.115885	C3	48	57	137	14.000000	C3	48	80	
138	16.117188	Eb4	63	68	136	14.000000	Eb4	63	80	
139	16.397135	Bb4	70	73	138	14.250000	Bb4	70	80	
140	16.417969	C4	60	53	139	14.250000	C4	60	80	
141	16.536458	Bb3	58	57	140	14.375000	Bb3	58	80	
142	16.697917	Eb5	75	81	141	14.500000	Eb5	75	80	
143	16.716146	C4	60	59	142	14.500000	C4	60	80	
144	16.830729	C#4	61	67	143	14.625000	C#4	61	80	
145	16.967448	Eb4	63	62	145	14.750000	Eb4	63	80	
146	16.977865	G4	67	67	144	14.750000	G4	67	80	
147	17.109375	C4	60	61	146	14.875000	C4	60	80	
148	17.260417	C5	72	75	147	15.000000	C5	72	80	
149	17.277344	G#3	56	51	148	15.000000	G#3	56	80	
150	17.395833	Bb3	58	59	149	15.125000	Bb3	58	80	
151	17.552083	C4	60	57	151	15.250000	C4	60	80	
152	17.566406	Eb5	75	69	150	15.250000	Eb5	75	80	
153	17.683594	C5	72	71	152	15.375000	C5	72	80	
154	17.708333	G#3	56	54	153	15.375000	G#3	56	80	
155	17.829427	G#4	68	68	154	15.500000	G#4	68	80	
