// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	1.022917	F#5	78	60	0	0.000000	F#5	78	80	
1	1.059375	F#3	54	23	1	0.000000	F#3	54	80	
2	1.817708	C#5	73	57	2	0.250000	C#5	73	80	
3	1.832292	A3	57	36	3	0.250000	A3	57	80	
4	2.439583	C#4	61	44	4	0.500000	C#4	61	80	
5	2.997917	A4	69	66	5	0.750000	A4	69	80	
6	3.023958	F#4	66	39	6	0.750000	F#4	66	80	
7	3.268750	B4	71	73	7	0.875000	B4	71	80	
8	3.286458	G#3	56	50	8	0.875000	G#3	56	80	
9	3.590625	C#5	73	62	9	1.000000	C#5	73	80	
10	3.602083	A3	57	41	10	1.000000	A3	57	80	
11	3.801042	B4	71	63	11	1.083333	B4	71	80	
12	3.959375	A4	69	63	12	1.166667	A4	69	80	
13	4.141667	C#4	61	35	15	1.250000	C#4	61	80	
14	4.141667	B4	71	64	13	1.250000	B4	71	80	
15	4.162500	F4	65	34	14	1.250000	F4	65	80	
16	4.331250	A4	69	53	16	1.333333	A4	69	80	
17	4.516667	G#4	68	56	17	1.416667	G#4	68	80	
18	4.825000	F#4	66	59	19	1.500000	F#4	66	80	
19	4.836458	F#3	54	49	20	1.500000	F#3	54	80	
20	4.864583	A4	69	42	18	1.500000	A4	69	80	
21	5.219792	B4	71	51	21	1.625000	B4	71	80	
22	5.557292	C#4	61	62	23	1.750000	C#4	61	80	
23	5.598958	A4	69	45	22	1.750000	A4	69	80	
24	5.865625	G#4	68	66	24	1.875000	G#4	68	80	
25	6.141667	A4	69	65	25	2.000000	A4	69	80	
26	6.425000	C#5	73	73	26	2.125000	C#5	73	80	
27	6.683333	F#5	78	73	27	2.250000	F#5	78	80	
28	6.696875	A3	57	51	28	2.250000	A3	57	80	
29	6.962500	G#5	80	70	29	2.375000	G#5	80	80	
30	6.989583	B3	59	51	30	2.375000	B3	59	80	
31	7.276042	A5	81	66	31	2.500000	A5	81	80	
32	7.288542	C#4	61	49	32	2.500000	C#4	61	80	
33	7.489583	B3	59	50	34	2.583333	B3	59	80	
34	7.489583	G#5	80	69	33	2.583333	G#5	80	80	
35	7.642708	F#5	78	81	35	2.666667	F#5	78	80	
36	7.658333	A3	57	59	36	2.666667	A3	57	80	
37	7.809375	G#5	80	74	37	2.750000	G#5	80	80	
38	7.825000	B3	59	57	38	2.750000	B3	59	80	
39	7.976042	F#5	78	79	39	2.833333	F#5	78	80	
40	7.985417	A3	57	56	40	2.833333	A3	57	80	
41	8.138542	F5	77	68	41	2.916667	F5	77	80	
42	8.163542	G#3	56	57	42	2.916667	G#3	56	80	
43	8.392708	F#5	78	62	43	3.000000	F#5	78	80	
44	8.407292	A3	57	49	44	3.000000	A3	57	80	
45	8.736458	C#5	73	68	45	3.125000	C#5	73	80	
46	9.037500	B3	59	43	46	3.250000	B3	59	80	
47	9.041667	C#4	61	31	*	-1	*	-1	-1	
48	9.296875	F5	77	71	48	3.375000	F5	77	80	
49	9.584375	F#5	78	73	49	3.500000	F#5	78	80	
50	9.610417	B3	59	36	51	3.500000	A3	57	80	
51	9.627083	C#4	61	31	50	3.500000	C#4	61	80	
52	9.887500	C#5	73	74	52	3.625000	C#5	73	80	
53	10.145833	B3	59	49	54	3.750000	B3	59	80	
54	10.157292	G#4	68	51	53	3.750000	G#4	68	80	
55	10.379167	F5	77	77	55	3.875000	F5	77	80	
56	10.681250	F#4	66	51	57	4.000000	F#4	66	80	
57	10.713542	F#5	78	71	56	4.000000	F#5	78	80	
58	10.747917	G#3	56	53	58	4.000000	A3	57	80	
59	10.996875	C#5	73	75	59	4.125000	C#5	73	80	
60	11.254167	F#5	78	79	60	4.250000	F#5	78	80	
61	11.259375	F4	65	39	61	4.250000	F4	65	80	
62	11.268750	G#3	56	49	62	4.250000	G#3	56	80	
63	11.536458	G#5	80	79	63	4.375000	G#5	80	80	
64	11.833333	A5	81	62	64	4.500000	A5	81	80	
65	11.852083	F#4	66	38	65	4.500000	F#4	66	80	
66	11.869792	F#3	54	34	66	4.500000	F#3	54	80	
67	12.127083	F5	77	65	67	4.625000	F5	77	80	
68	12.414583	F#5	78	61	68	4.750000	F#5	78	80	
69	12.440625	E3	52	39	70	4.750000	E3	52	80	
70	12.448958	C#4	61	31	69	4.750000	C#4	61	80	
71	12.720833	A5	81	54	71	4.875000	A5	81	80	
72	13.080208	D3	50	38	74	5.000000	D3	50	80	
73	13.087500	F#3	54	38	73	5.000000	F#3	54	80	
74	13.087500	B4	71	49	72	5.000000	B4	71	80	
75	13.382292	A5	81	67	75	5.125000	A5	81	80	
76	13.647917	G#5	80	66	76	5.250000	G#5	80	80	
77	13.657292	F3	53	39	77	5.250000	F3	53	80	
78	13.939583	A5	81	65	78	5.375000	A5	81	80	
79	14.166667	F#3	54	38	80	5.500000	F#3	54	80	
80	14.263542	B5	83	61	79	5.500000	B5	83	80	
81	14.452083	A5	81	67	81	5.583333	A5	81	80	
82	14.602083	G#5	80	73	82	5.666667	G#5	80	80	
83	14.761458	B3	59	41	84	5.750000	B3	59	80	
