// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.968750	D3	50	84	0	0.000000	D3	50	80	
1	0.973958	D2	38	74	1	0.000000	D2	38	80	
2	1.236979	D4	62	79	2	0.166667	D4	62	80	
3	1.329427	E4	64	75	3	0.250000	E4	64	80	
4	1.433594	F#4	66	74	4	0.333333	F#4	66	80	
5	1.529948	G4	67	75	5	0.416667	G4	67	80	
6	1.636719	A4	69	75	6	0.500000	A4	69	80	
7	1.869792	F#4	66	76	7	0.666667	F#4	66	80	
8	2.053385	A4	69	78	8	0.833333	A4	69	80	
9	2.240885	D5	74	86	9	1.000000	D5	74	80	
10	2.440104	A4	69	81	10	1.166667	A4	69	80	
11	2.632812	D5	74	93	11	1.333333	D5	74	80	
12	2.832031	F#5	78	96	12	1.500000	F#5	78	80	
13	3.028646	D5	74	90	13	1.666667	D5	74	80	
14	3.201823	F#5	78	85	14	1.833333	F#5	78	80	
15	3.442708	A5	81	92	15	2.000000	A5	81	80	
16	4.186198	A5	81	87	16	2.500000	A5	81	80	
17	4.205729	D4	62	55	18	2.500000	D4	62	80	
18	4.207031	F#5	78	78	17	2.500000	F#5	78	80	
19	4.867188	A5	81	85	19	3.000000	A5	81	80	
20	4.872396	F#5	78	78	20	3.000000	F#5	78	80	
21	4.882812	A4	69	66	21	3.000000	A4	69	80	
22	5.225260	E5	76	67	23	3.250000	E5	76	80	
23	5.225260	G5	79	87	22	3.250000	G5	79	80	
24	5.559896	G5	79	88	24	3.500000	G5	79	80	
25	5.567708	A3	57	64	26	3.500000	A3	57	80	
26	5.570312	E5	76	81	25	3.500000	E5	76	80	
27	5.907552	D5	74	76	28	3.750000	D5	74	80	
28	5.910156	F#5	78	89	27	3.750000	F#5	78	80	
29	6.253906	F#5	78	88	29	4.000000	F#5	78	80	
30	6.259115	D5	74	80	30	4.000000	D5	74	80	
31	6.266927	D4	62	74	31	4.000000	D4	62	80	
32	6.597656	D3	50	62	32	4.166667	D3	50	80	
33	6.683594	E3	52	58	33	4.250000	E3	52	80	
34	6.783854	F#3	54	62	34	4.333333	F#3	54	80	
35	6.846354	G3	55	70	35	4.416667	G3	55	80	
36	6.963542	A3	57	70	36	4.500000	A3	57	80	
37	7.157552	F#3	54	73	37	4.666667	F#3	54	80	
38	7.348958	A3	57	79	38	4.833333	A3	57	80	
39	7.539062	D4	62	83	39	5.000000	D4	62	80	
40	7.755208	A3	57	82	40	5.166667	A3	57	80	
41	7.937500	D4	62	86	41	5.333333	D4	62	80	
42	8.131510	F#4	66	85	42	5.500000	F#4	66	80	
43	8.174479	G4	67	53	*	-1	*	-1	-1	
44	8.326823	D4	62	85	43	5.666667	D4	62	80	
45	8.518229	F#4	66	94	44	5.833333	F#4	66	80	
46	8.782552	A4	69	98	45	6.000000	A4	69	80	
47	9.489583	F#5	78	91	46	6.500000	F#5	78	80	
48	9.502604	D3	50	56	48	6.500000	D3	50	80	
49	9.506510	A4	69	69	47	6.500000	A4	69	80	
50	10.190104	F#5	78	93	49	7.000000	F#5	78	80	
51	10.194010	A3	57	66	51	7.000000	A3	57	80	
52	10.208333	A4	69	70	50	7.000000	A4	69	80	
53	10.509115	E5	76	82	52	7.250000	E5	76	80	
54	10.518229	G4	67	74	53	7.250000	G4	67	80	
55	10.854167	A2	45	59	56	7.500000	A2	45	80	
56	10.860677	E5	76	83	54	7.500000	E5	76	80	
57	10.868490	G4	67	78	55	7.500000	G4	67	80	
58	11.197917	D5	74	74	57	7.750000	D5	74	80	
59	11.209635	F#4	66	76	58	7.750000	F#4	66	80	
60	11.539062	D5	74	77	59	8.000000	D5	74	80	
61	11.553385	F#4	66	78	60	8.000000	F#4	66	80	
62	11.555990	D3	50	66	61	8.000000	D3	50	80	
63	11.898438	G4	67	8	62	8.166667	F#4	66	80	
64	11.929688	E4	64	60	63	8.250000	E4	64	80	
65	12.006510	D4	62	69	64	8.333333	D4	62	80	
66	12.019531	D2	38	54	65	8.375000	D2	38	80	
67	12.102865	C#4	61	68	66	8.416667	C#4	61	80	
68	12.203125	B3	59	67	67	8.500000	B3	59	80	
69	12.218750	D3	50	54	68	8.500000	D3	50	80	
70	12.402344	D4	62	68	69	8.666667	D4	62	80	
71	12.582031	D3	50	50	71	8.875000	D3	50	80	
72	12.595052	B3	59	67	70	8.833333	B3	59	80	
73	12.804688	G#3	56	62	72	9.000000	G#3	56	80	
74	12.815104	D3	50	47	73	9.000000	D3	50	80	
75	13.046875	E4	64	60	74	9.166667	E4	64	80	
76	13.143229	F#4	66	60	75	9.250000	F#4	66	80	
77	13.227865	G#4	68	66	76	9.333333	G#4	68	80	
78	13.328125	A4	69	63	77	9.416667	A4	69	80	
79	13.421875	B4	71	71	78	9.500000	B4	71	80	
80	13.644531	E3	52	63	80	9.666667	E3	52	80	
81	13.651042	G#4	68	64	79	9.666667	G#4	68	80	
82	13.763021	D3	50	57	81	9.750000	D3	50	80	
83	13.847656	C#3	49	55	83	9.833333	C#3	49	80	
84	13.861979	B4	71	64	82	9.833333	B4	71	80	
85	13.941406	B2	47	58	84	9.916667	B2	47	80	
86	14.045573	C#3	49	70	86	10.000000	C#3	49	80	
87	14.048177	E5	76	64	85	10.000000	E5	76	80	
88	14.266927	E4	64	88	87	10.166667	E4	64	80	
89	14.363281	D4	62	78	88	10.250000	D4	62	80	
90	14.460938	C#4	61	83	89	10.333333	C#4	61	80	
91	14.485677	C#2	37	68	90	10.375000	C#2	37	80	
92	14.550781	B3	59	89	91	10.416667	B3	59	80	
93	14.664062	A3	57	87	92	10.500000	A3	57	80	
94	14.684896	C#3	49	71	93	10.500000	C#3	49	80	
95	14.898438	C#4	61	73	94	10.666667	C#4	61	80	
96	15.110677	C#3	49	54	96	10.875000	C#3	49	80	
97	15.115885	A3	57	73	95	10.833333	A3	57	80	
98	15.338542	C#3	49	42	98	11.000000	C#3	49	80	
99	15.342448	F#3	54	64	97	11.000000	F#3	54	80	
100	15.585938	D4	62	61	99	11.166667	D4	62	80	
101	15.674479	E4	64	66	100	11.250000	E4	64	80	
102	15.769531	F#4	66	75	101	11.333333	F#4	66	80	
103	15.871094	G#4	68	74	102	11.416667	G#4	68	80	
104	15.968750	A4	69	81	103	11.500000	A4	69	80	
105	16.195312	D3	50	61	105	11.666667	D3	50	80	
106	16.197917	F#4	66	66	104	11.666667	F#4	66	80	
107	16.295573	C#3	49	58	106	11.750000	C#3	49	80	
108	16.381510	B2	47	59	108	11.833333	B2	47	80	
109	16.406250	A4	69	72	107	11.833333	A4	69	80	
110	16.473958	A2	45	59	109	11.916667	A2	45	80	
111	16.593750	B2	47	60	111	12.000000	B2	47	80	
112	16.604167	D5	74	75	110	12.000000	D5	74	80	
113	16.843750	F#3	54	85	112	12.166667	F#3	54	80	
114	16.942708	E3	52	78	113	12.250000	E3	52	80	
115	17.045573	D3	50	78	114	12.333333	D3	50	80	
116	17.072917	F#4	66	71	115	12.375000	F#4	66	80	
117	17.118490	C#3	49	76	116	12.416667	C#3	49	80	
118	17.229167	B2	47	81	119	12.500000	B2	47	80	
