// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.500000	D4	62	33	0	0.000000	D4	62	80	
1	0.676042	E4	64	43	1	0.083333	E4	64	80	
2	0.852083	F4	65	42	2	0.166667	F4	65	80	
3	1.031250	G4	67	44	3	0.250000	G4	67	80	
4	1.197917	F4	65	45	4	0.333333	F4	65	80	
5	1.368750	E4	64	56	5	0.416667	E4	64	80	
6	1.552083	F4	65	47	6	0.500000	F4	65	80	
7	1.712500	G4	67	62	7	0.583333	G4	67	80	
8	1.894792	A4	69	67	8	0.666667	A4	69	80	
9	2.062500	Bb4	70	69	9	0.750000	Bb4	70	80	
10	2.228125	A4	69	74	10	0.833333	A4	69	80	
11	2.387500	G4	67	65	11	0.916667	G4	67	80	
12	2.580208	A4	69	70	12	1.000000	A4	69	80	
13	3.189583	D5	74	62	13	1.250000	D5	74	80	
14	3.788542	C#5	73	65	14	1.500000	C#5	73	80	
15	4.369792	C5	72	61	15	1.750000	C5	72	80	
16	4.954167	B4	71	54	16	2.000000	B4	71	80	
17	5.526042	Bb4	70	56	17	2.250000	Bb4	70	80	
18	6.115625	A4	69	50	18	2.500000	A4	69	80	
19	6.764583	G4	67	39	19	2.750000	G4	67	80	
20	7.939583	F4	65	33	20	3.250000	F4	65	80	
21	8.557292	E4	64	36	21	3.500000	E4	64	80	
22	9.126042	A4	69	45	22	3.750000	A4	69	80	
23	9.687500	A4	69	50	23	4.000000	A4	69	80	
24	9.694792	F4	65	38	24	4.000000	F4	65	80	
25	9.867708	B4	71	58	25	4.083333	B4	71	80	
26	10.046875	C5	72	61	26	4.166667	C5	72	80	
27	10.231250	D4	62	44	28	4.250000	D4	62	80	
28	10.231250	D5	74	58	27	4.250000	D5	74	80	
29	10.402083	C5	72	69	29	4.333333	C5	72	80	
30	10.561458	B4	71	69	30	4.416667	B4	71	80	
31	10.748958	C5	72	68	31	4.500000	C5	72	80	
32	10.763542	A4	69	47	32	4.500000	A4	69	80	
33	10.931250	D5	74	69	33	4.583333	D5	74	80	
34	11.091667	E5	76	75	34	4.666667	E5	76	80	
35	11.258333	F5	77	74	35	4.750000	F5	77	80	
36	11.416667	E5	76	79	36	4.833333	E5	76	80	
37	11.584375	D5	74	70	37	4.916667	D5	74	80	
38	11.791667	E5	76	71	38	5.000000	E5	76	80	
39	12.072917	B3	59	49	39	5.125000	B3	59	80	
40	12.353125	A5	81	74	40	5.250000	A5	81	80	
41	12.375000	C4	60	37	41	5.250000	C4	60	80	
42	12.626042	D4	62	43	42	5.375000	D4	62	80	
43	12.885417	G#5	80	73	43	5.500000	G#5	80	80	
44	12.905208	E4	64	43	44	5.500000	E4	64	80	
45	13.167708	F#4	66	52	45	5.625000	F#4	66	80	
46	13.429167	G5	79	68	46	5.750000	G5	79	80	
47	13.450000	G4	67	38	47	5.750000	G4	67	80	
48	13.701042	E4	64	50	48	5.875000	E4	64	80	
49	13.960417	F#5	78	66	49	6.000000	F#5	78	80	
50	13.982292	A4	69	45	50	6.000000	A4	69	80	
51	14.241667	G#4	68	61	51	6.125000	G#4	68	80	
52	14.496875	F5	77	71	52	6.250000	F5	77	80	
53	14.506250	A4	69	67	53	6.250000	A4	69	80	
54	14.763542	B4	71	66	54	6.375000	B4	71	80	
55	15.030208	E5	76	72	55	6.500000	E5	76	80	
56	15.039583	C5	72	57	56	6.500000	C5	72	80	
57	15.309375	F#4	66	47	57	6.625000	F#4	66	80	
58	15.591667	D5	74	59	58	6.750000	D5	74	80	
59	15.609375	B4	71	49	59	6.750000	B4	71	80	
60	15.851042	A4	69	50	60	6.875000	A4	69	80	
61	16.119792	G#4	68	47	61	7.000000	G#4	68	80	
62	16.385417	E4	64	47	62	7.125000	E4	64	80	
63	16.672917	A4	69	50	64	7.250000	A4	69	80	
64	16.675000	C5	72	56	63	7.250000	C5	72	80	
65	17.239583	B4	71	54	65	7.500000	B4	71	80	
66	17.791667	G4	67	38	67	7.750000	G4	67	80	
67	17.800000	E5	76	46	66	7.750000	E5	76	80	
68	18.355208	A4	69	37	68	8.000000	A4	69	80	
69	18.554167	F4	65	45	69	8.083333	F4	65	80	
70	18.737500	E4	64	58	70	8.166667	E4	64	80	
71	18.895833	B4	71	65	71	8.250000	B4	71	80	
72	18.913542	D4	62	54	72	8.250000	D4	62	80	
73	19.070833	E4	64	62	73	8.333333	E4	64	80	
74	19.215625	F4	65	57	74	8.416667	F4	65	80	
75	19.413542	E4	64	50	76	8.500000	E4	64	80	
76	19.427083	C5	72	71	75	8.500000	C5	72	80	
77	19.610417	D4	62	56	77	8.583333	D4	62	80	
78	19.791667	C4	60	59	78	8.666667	C4	60	80	
79	19.972917	G#4	68	67	79	8.750000	G#4	68	80	
80	19.978125	B3	59	54	80	8.750000	B3	59	80	
81	20.169792	C4	60	54	81	8.833333	C4	60	80	
82	20.359375	D4	62	48	82	8.916667	D4	62	80	
83	20.564583	A4	69	61	83	9.000000	A4	69	80	
84	20.572917	C4	60	45	84	9.000000	C4	60	80	
85	20.739583	G4	67	60	85	9.083333	G4	67	80	
86	20.909375	F4	65	67	86	9.166667	F4	65	80	
87	21.072917	E4	64	70	87	9.250000	E4	64	80	
88	21.095833	C#4	61	59	88	9.250000	C#4	61	80	
89	21.252083	F4	65	68	89	9.333333	F4	65	80	
90	21.413542	G4	67	69	90	9.416667	G4	67	80	
91	21.605208	F4	65	71	91	9.500000	F4	65	80	
92	21.623958	D4	62	50	92	9.500000	D4	62	80	
93	21.782292	E4	64	71	93	9.583333	E4	64	80	
94	21.956250	D4	62	60	94	9.666667	D4	62	80	
95	22.154167	G3	55	47	96	9.750000	G3	55	80	
96	22.154167	C#4	61	56	95	9.750000	C#4	61	80	
