0.000000	0.000000	db
0.166667	0.166667	b
0.333334	0.333334	b
0.500001	0.500001	db
0.666668	0.666668	b
0.833335	0.833335	b
1.000002	1.000002	db
1.166669	1.166669	b
1.333336	1.333336	b
1.500003	1.500003	db
1.666670	1.666670	b
1.833337	1.833337	b
2.000004	2.000004	db
2.166671	2.166671	b
2.333338	2.333338	b
2.500005	2.500005	db
2.666672	2.666672	b
2.833339	2.833339	b
3.000006	3.000006	db
3.166673	3.166673	b
3.333340	3.333340	b
3.500007	3.500007	db
3.666674	3.666674	b
3.833341	3.833341	b
4.000008	4.000008	db
4.166675	4.166675	b
4.333342	4.333342	b
4.500009	4.500009	db
4.666676	4.666676	b
4.833343	4.833343	b
5.000010	5.000010	db
5.166677	5.166677	b
5.333344	5.333344	b
5.500011	5.500011	db
5.666678	5.666678	b
5.833345	5.833345	b
6.000012	6.000012	db
6.166679	6.166679	b
6.333346	6.333346	b
6.500013	6.500013	db
6.666680	6.666680	b
6.833347	6.833347	b
7.000014	7.000014	db
7.166681	7.166681	b
7.333348	7.333348	b
7.500015	7.500015	db
7.666682	7.666682	b
7.833349	7.833349	b
8.000016	8.000016	db
8.166683	8.166683	b
8.333350	8.333350	b
8.500017	8.500017	db
8.666684	8.666684	b
8.833351	8.833351	b
9.000018	9.000018	db
9.166685	9.166685	b
9.333352	9.333352	b
9.500019	9.500019	db
9.666686	9.666686	b
9.833353	9.833353	b
10.000020	10.000020	db
10.166687	10.166687	b
10.333354	10.333354	b
10.500021	10.500021	db
10.666688	10.666688	b
10.833355	10.833355	b
11.000022	11.000022	db
11.166689	11.166689	b
11.333356	11.333356	b
11.500023	11.500023	db
11.666690	11.666690	b
11.833357	11.833357	b
12.000024	12.000024	db
12.166691	12.166691	b
12.333358	12.333358	b
12.500025	12.500025	db
12.666692	12.666692	b
12.833359	12.833359	b
13.000026	13.000026	db
13.166693	13.166693	b
13.333360	13.333360	b
13.500027	13.500027	db
13.666694	13.666694	b
13.833361	13.833361	b
14.000028	14.000028	db
14.166695	14.166695	b
14.333362	14.333362	b
14.500029	14.500029	db
14.666696	14.666696	b
14.833363	14.833363	b
15.000030	15.000030	db
15.166697	15.166697	b
15.333364	15.333364	b
15.500031	15.500031	db
15.666698	15.666698	b
15.833365	15.833365	b
16.000032	16.000032	db
16.166699	16.166699	b
16.333366	16.333366	b
16.500033	16.500033	db
16.666700	16.666700	b
16.833367	16.833367	b
17.000034	17.000034	db
17.166701	17.166701	b
17.333368	17.333368	b
17.500035	17.500035	db
17.666702	17.666702	b
17.833369	17.833369	b
18.000036	18.000036	db
18.166703	18.166703	b
18.333370	18.333370	b
18.500037	18.500037	db
18.666704	18.666704	b
18.833371	18.833371	b
19.000038	19.000038	db
19.166705	19.166705	b
19.333372	19.333372	b
19.500039	19.500039	db
19.666706	19.666706	b
19.833373	19.833373	b
20.000040	20.000040	db
20.166707	20.166707	b
20.333374	20.333374	b
20.500041	20.500041	db
20.666708	20.666708	b
20.833375	20.833375	b
21.000042	21.000042	db
21.166709	21.166709	b
21.333376	21.333376	b
21.500043	21.500043	db
21.666710	21.666710	b
21.833377	21.833377	b
22.000044	22.000044	db
22.166711	22.166711	b
22.333378	22.333378	b
22.500045	22.500045	db
22.666712	22.666712	b
22.833379	22.833379	b
23.000046	23.000046	db
23.166713	23.166713	b
23.333380	23.333380	b
23.500047	23.500047	db
23.666714	23.666714	b
23.833381	23.833381	b
24.000048	24.000048	db
24.166715	24.166715	b
24.333382	24.333382	b
24.500049	24.500049	db
24.666716	24.666716	b
24.833383	24.833383	b
25.000050	25.000050	db
25.166717	25.166717	b
25.333384	25.333384	b
25.500051	25.500051	db
25.666718	25.666718	b
25.833385	25.833385	b
26.000052	26.000052	db
26.166719	26.166719	b
26.333386	26.333386	b
26.500053	26.500053	db
26.666720	26.666720	b
26.833387	26.833387	b
27.000054	27.000054	db
27.166721	27.166721	b
27.333388	27.333388	b
27.500055	27.500055	db
27.666722	27.666722	b
27.833389	27.833389	b
28.000056	28.000056	db
28.166723	28.166723	b
28.333390	28.333390	b
28.500057	28.500057	db
28.666724	28.666724	b
28.833391	28.833391	b
29.000058	29.000058	db
29.166725	29.166725	b
29.333392	29.333392	b
29.500059	29.500059	db
29.666726	29.666726	b
29.833393	29.833393	b
30.000060	30.000060	db
30.166727	30.166727	b
30.333394	30.333394	b
30.500061	30.500061	db
30.666728	30.666728	b
30.833395	30.833395	b
31.000062	31.000062	db
31.166729	31.166729	b
31.333396	31.333396	b
31.500063	31.500063	db
31.666730	31.666730	b
31.833397	31.833397	b
32.000064	32.000064	db
32.166731	32.166731	b
32.333398	32.333398	b
32.500065	32.500065	db
32.666732	32.666732	b
32.833399	32.833399	b
33.000066	33.000066	db
33.166733	33.166733	b
33.333400	33.333400	b
33.500067	33.500067	db
33.666734	33.666734	b
33.833401	33.833401	b
34.000068	34.000068	db
34.150068	34.150068	b
34.300068	34.300068	b
34.450068	34.450068	db
34.600068	34.600068	b
34.750068	34.750068	xs
34.900068	34.900068	db
35.050068	35.050068	b
35.200068	35.200068	b
35.350068	35.350068	db
35.500068	35.500068	b
35.650068	35.650068	b
35.800068	35.800068	db
35.950068	35.950068	b
36.100068	36.100068	b
36.250068	36.250068	db
36.400068	36.400068	b
36.550068	36.550068	b
36.700068	36.700068	db
36.850068	36.850068	b
37.000068	37.000068	b
37.150068	37.150068	db
37.300068	37.300068	b
37.450068	37.450068	b
37.600068	37.600068	db
37.750068	37.750068	b
37.900068	37.900068	b
38.050068	38.050068	db
38.200068	38.200068	b
38.350068	38.350068	b
38.500068	38.500068	db
38.650068	38.650068	b
38.800068	38.800068	b
38.950068	38.950068	db
39.100068	39.100068	b
39.250068	39.250068	b
39.400068	39.400068	db
39.550068	39.550068	b
39.700068	39.700068	b
39.850068	39.850068	db
40.000068	40.000068	b
40.150068	40.150068	b
40.300068	40.300068	db
40.450068	40.450068	b
40.600068	40.600068	b
40.750068	40.750068	db
40.900068	40.900068	b
41.050068	41.050068	b
41.200068	41.200068	db
41.350068	41.350068	b
41.500068	41.500068	b
41.650068	41.650068	db
41.800068	41.800068	b
41.950068	41.950068	b
42.100068	42.100068	db
42.250068	42.250068	b
42.400068	42.400068	b
42.550068	42.550068	db
42.700068	42.700068	b
42.850068	42.850068	b
43.000068	43.000068	db
43.150068	43.150068	b
43.300068	43.300068	b
43.450068	43.450068	db
43.600068	43.600068	b
43.750068	43.750068	b
43.900068	43.900068	db
44.050068	44.050068	b
44.200068	44.200068	b
44.350068	44.350068	db
44.500068	44.500068	b
44.650068	44.650068	b
44.800068	44.800068	db
44.950068	44.950068	b
45.100068	45.100068	b
45.250068	45.250068	db
45.400068	45.400068	b
45.550068	45.550068	b
45.700068	45.700068	db
45.850068	45.850068	b
46.000068	46.000068	b
46.150068	46.150068	db
46.300068	46.300068	b
46.450068	46.450068	b
46.600068	46.600068	db
46.750068	46.750068	b
46.900068	46.900068	b
47.050068	47.050068	db
47.200068	47.200068	b
47.350068	47.350068	b
47.500068	47.500068	db
47.650068	47.650068	b
47.800068	47.800068	b
47.950068	47.950068	db
48.100068	48.100068	b
48.250068	48.250068	b
48.400068	48.400068	db
48.550068	48.550068	b
48.700068	48.700068	b
48.850068	48.850068	db
49.000068	49.000068	b
49.150068	49.150068	b
49.300068	49.300068	db
49.450068	49.450068	b
49.600068	49.600068	b
49.750068	49.750068	db
49.900068	49.900068	b
50.050068	50.050068	b
50.200068	50.200068	db
50.350068	50.350068	b
50.500068	50.500068	b
50.650068	50.650068	db
50.800068	50.800068	b
50.950068	50.950068	b
51.100068	51.100068	db
51.250068	51.250068	b
51.400068	51.400068	b
51.550068	51.550068	db
51.700068	51.700068	b
51.850068	51.850068	b
52.000068	52.000068	db
52.150068	52.150068	b
52.300068	52.300068	b
52.450068	52.450068	db
52.600068	52.600068	b
52.750068	52.750068	b
52.900068	52.900068	db
53.050068	53.050068	b
53.200068	53.200068	b
53.350068	53.350068	db
53.500068	53.500068	b
53.650068	53.650068	b
53.800068	53.800068	db
53.950068	53.950068	b
54.100068	54.100068	b
54.250068	54.250068	db
54.400068	54.400068	b
54.550068	54.550068	b
54.700068	54.700068	db
54.850068	54.850068	b
55.000068	55.000068	b
55.150068	55.150068	db
55.300068	55.300068	b
55.450068	55.450068	b
55.600068	55.600068	db
55.750068	55.750068	b
55.900068	55.900068	b
56.050068	56.050068	db
56.200068	56.200068	b
56.350068	56.350068	b
56.500068	56.500068	db
56.650068	56.650068	b
56.800068	56.800068	b
56.950068	56.950068	db
57.100068	57.100068	b
57.250068	57.250068	b
57.400068	57.400068	db
57.550068	57.550068	b
57.700068	57.700068	b
57.850068	57.850068	db
58.000068	58.000068	b
58.150068	58.150068	b
58.300068	58.300068	db
58.450068	58.450068	b
58.600068	58.600068	b
58.750068	58.750068	db
58.900068	58.900068	b
59.050068	59.050068	b
59.200068	59.200068	db
59.350068	59.350068	b
59.500068	59.500068	b
59.650068	59.650068	db
59.800068	59.800068	b
59.950068	59.950068	b
60.100068	60.100068	db
60.250068	60.250068	b
60.400068	60.400068	b
60.550068	60.550068	db
60.700068	60.700068	b
60.850068	60.850068	b
61.000068	61.000068	db
61.150068	61.150068	b
61.300068	61.300068	b
61.450068	61.450068	db
61.600068	61.600068	b
61.750068	61.750068	b
61.900068	61.900068	db
62.050068	62.050068	b
62.200068	62.200068	b
62.350068	62.350068	db
62.500068	62.500068	b
62.650068	62.650068	b
62.800068	62.800068	db
62.950068	62.950068	b
63.100068	63.100068	b
63.250068	63.250068	db
63.400068	63.400068	b
63.550068	63.550068	b
63.700068	63.700068	db
63.850068	63.850068	b
64.000068	64.000068	b
64.150068	64.150068	db
64.300068	64.300068	b
64.450068	64.450068	b
64.600068	64.600068	db
64.750068	64.750068	b
64.900068	64.900068	b
65.050068	65.050068	db
65.200068	65.200068	b
65.350068	65.350068	b
65.500068	65.500068	db
65.650068	65.650068	b
65.800068	65.800068	b
65.950068	65.950068	db
66.100068	66.100068	b
66.250068	66.250068	b
66.400068	66.400068	db
66.550068	66.550068	b
66.700068	66.700068	b
66.850068	66.850068	db
67.000068	67.000068	b
67.150068	67.150068	b
67.300068	67.300068	db
67.450068	67.450068	b
67.600068	67.600068	b
67.750068	67.750068	db
67.900068	67.900068	b
68.050068	68.050068	b
68.200068	68.200068	db
68.350068	68.350068	b
68.500068	68.500068	b
68.650068	68.650068	db
68.800068	68.800068	b
68.950068	68.950068	b
69.100068	69.100068	db
69.250068	69.250068	b
69.400068	69.400068	b
69.550068	69.550068	db
69.700068	69.700068	b
69.850068	69.850068	b
70.000068	70.000068	db
70.150068	70.150068	b
70.300068	70.300068	b
70.450068	70.450068	db
70.600068	70.600068	b
70.750068	70.750068	b
70.900068	70.900068	db
71.050068	71.050068	b
71.200068	71.200068	b
71.350068	71.350068	db
71.500068	71.500068	b
71.650068	71.650068	b
71.800068	71.800068	db
71.950068	71.950068	b
72.100068	72.100068	b
72.250068	72.250068	db
72.400068	72.400068	b
72.550068	72.550068	b
72.700068	72.700068	db
72.850068	72.850068	b
73.000068	73.000068	b
73.150068	73.150068	db
73.300068	73.300068	b
73.450068	73.450068	b
73.600068	73.600068	db
73.750068	73.750068	b
73.900068	73.900068	b
74.050068	74.050068	db
74.200068	74.200068	b
74.350068	74.350068	b
74.500068	74.500068	db
74.650068	74.650068	b
74.800068	74.800068	b
74.950068	74.950068	db
75.100068	75.100068	b
75.250068	75.250068	b
75.400068	75.400068	db
75.550068	75.550068	b
75.700068	75.700068	b
75.850068	75.850068	db
76.000068	76.000068	b
76.150068	76.150068	b
76.300068	76.300068	db
76.450068	76.450068	b
76.600068	76.600068	b
76.750068	76.750068	db
76.900068	76.900068	b
77.050068	77.050068	b
77.200068	77.200068	db
77.350068	77.350068	b
77.500068	77.500068	b
77.650068	77.650068	db
77.800068	77.800068	b
77.950068	77.950068	b
78.100068	78.100068	db
78.250068	78.250068	b
78.400068	78.400068	b
78.550068	78.550068	db
78.700068	78.700068	b
78.850068	78.850068	b
79.000068	79.000068	db
79.150068	79.150068	b
79.300068	79.300068	b
79.450068	79.450068	db
79.600068	79.600068	b
79.750068	79.750068	b
79.900068	79.900068	db
80.050068	80.050068	b
80.200068	80.200068	b
80.350068	80.350068	db
80.500068	80.500068	b
80.650068	80.650068	b
80.800068	80.800068	db
80.950068	80.950068	b
81.100068	81.100068	b
81.250068	81.250068	db
81.400068	81.400068	b
81.550068	81.550068	b
81.700068	81.700068	db
81.850068	81.850068	b
82.000068	82.000068	b
82.150068	82.150068	db
82.300068	82.300068	b
82.450068	82.450068	b
82.600068	82.600068	db
82.750068	82.750068	b
82.900068	82.900068	b
83.050068	83.050068	db
83.200068	83.200068	b
83.350068	83.350068	b
83.500068	83.500068	db
83.650068	83.650068	b
83.800068	83.800068	b
83.950068	83.950068	db
84.100068	84.100068	b
84.250068	84.250068	b
84.400068	84.400068	db
84.550068	84.550068	b
84.700068	84.700068	b
84.850068	84.850068	db
85.000068	85.000068	b
85.150068	85.150068	b
85.300068	85.300068	db
85.450068	85.450068	b
85.600068	85.600068	b
85.750068	85.750068	db
85.900068	85.900068	b
86.050068	86.050068	b
86.200068	86.200068	db
86.350068	86.350068	b
86.500068	86.500068	b
86.650068	86.650068	db
86.800068	86.800068	b
86.950068	86.950068	b
87.100068	87.100068	db
87.250068	87.250068	b
87.400068	87.400068	b
87.550068	87.550068	db
87.700068	87.700068	b
87.850068	87.850068	b
88.000068	88.000068	db
88.150068	88.150068	b
88.300068	88.300068	b
88.450068	88.450068	db
88.600068	88.600068	b
88.750068	88.750068	b
88.900068	88.900068	db
89.050068	89.050068	b
89.200068	89.200068	b
89.350068	89.350068	db
89.500068	89.500068	b
89.650068	89.650068	b
89.800068	89.800068	db
89.950068	89.950068	b
90.100068	90.100068	b
90.250068	90.250068	db
90.400068	90.400068	b
90.550068	90.550068	b
90.700068	90.700068	db
90.850068	90.850068	b
91.000068	91.000068	b
91.150068	91.150068	db
91.300068	91.300068	b
91.450068	91.450068	b
91.600068	91.600068	db
91.750068	91.750068	b
91.900068	91.900068	b
92.050068	92.050068	db
92.200068	92.200068	b
92.350068	92.350068	b
92.500068	92.500068	db
92.650068	92.650068	b
92.800068	92.800068	b
92.950068	92.950068	db
93.100068	93.100068	b
93.250068	93.250068	b
93.400068	93.400068	db
93.550068	93.550068	b
93.700068	93.700068	b
93.850068	93.850068	db
94.000068	94.000068	b
94.150068	94.150068	b
94.300068	94.300068	db
94.450068	94.450068	b
94.600068	94.600068	b
94.750068	94.750068	db
94.900068	94.900068	b
95.050068	95.050068	b
95.200068	95.200068	db
95.350068	95.350068	b
95.500068	95.500068	b
95.650068	95.650068	db
95.800068	95.800068	b
95.950068	95.950068	b
96.100068	96.100068	db
96.250068	96.250068	b
96.400068	96.400068	b
96.550068	96.550068	db
96.700068	96.700068	b
96.850068	96.850068	b
97.000068	97.000068	db
97.150068	97.150068	b
97.300068	97.300068	b
97.450068	97.450068	db
97.600068	97.600068	b
97.750068	97.750068	b
97.900068	97.900068	db
98.050068	98.050068	b
98.200068	98.200068	b
98.350068	98.350068	db
98.500068	98.500068	b
98.650068	98.650068	b
98.800068	98.800068	db
98.950068	98.950068	b
99.100068	99.100068	b
99.250068	99.250068	db
99.400068	99.400068	b
99.550068	99.550068	b
99.700068	99.700068	db
99.850068	99.850068	b
100.000068	100.000068	b
100.150068	100.150068	db
100.300068	100.300068	b
100.450068	100.450068	b
100.600068	100.600068	db
100.750068	100.750068	b
100.900068	100.900068	b
101.050068	101.050068	db
101.200068	101.200068	b
101.350068	101.350068	b
101.500068	101.500068	db
101.650068	101.650068	b
101.800068	101.800068	b
101.950068	101.950068	db
102.100068	102.100068	b
102.250068	102.250068	b
102.400068	102.400068	db
102.550068	102.550068	b
102.700068	102.700068	b
102.850068	102.850068	db
103.000068	103.000068	b
103.150068	103.150068	b
103.300068	103.300068	db
103.450068	103.450068	b
103.600068	103.600068	b
103.750068	103.750068	db
103.900068	103.900068	b
104.050068	104.050068	b
104.200068	104.200068	db
104.350068	104.350068	b
104.500068	104.500068	b
104.650068	104.650068	db
104.800068	104.800068	b
104.950068	104.950068	b
105.100068	105.100068	db
105.250068	105.250068	b
105.400068	105.400068	b
105.550068	105.550068	db
105.700068	105.700068	b
105.850068	105.850068	b
106.000068	106.000068	db
106.150068	106.150068	b
106.300068	106.300068	b
106.450068	106.450068	db
106.600068	106.600068	b
106.750068	106.750068	b
106.900068	106.900068	db
107.050068	107.050068	b
107.200068	107.200068	b
107.350068	107.350068	db
107.500068	107.500068	b
107.650068	107.650068	b
107.800068	107.800068	db
107.950068	107.950068	b
108.100068	108.100068	b
108.250068	108.250068	db
108.400068	108.400068	b
108.550068	108.550068	b
108.700068	108.700068	db
108.850068	108.850068	b
109.000068	109.000068	b
109.150068	109.150068	db
109.300068	109.300068	b
109.450068	109.450068	b
109.600068	109.600068	db
109.750068	109.750068	b
109.900068	109.900068	b
110.050068	110.050068	db
110.200068	110.200068	b
110.350068	110.350068	b
110.500068	110.500068	db
110.650068	110.650068	b
110.800068	110.800068	b
110.950068	110.950068	db
111.100068	111.100068	b
111.250068	111.250068	b
111.400068	111.400068	db
111.550068	111.550068	b
111.700068	111.700068	b
111.850068	111.850068	db
112.000068	112.000068	b
112.150068	112.150068	b
112.300068	112.300068	db
112.450068	112.450068	b
112.600068	112.600068	b
112.750068	112.750068	db
112.900068	112.900068	b
113.050068	113.050068	b
113.200068	113.200068	db
113.350068	113.350068	b
113.500068	113.500068	b
113.650068	113.650068	db
113.800068	113.800068	b
113.950068	113.950068	b
114.100068	114.100068	db
114.250068	114.250068	b
114.400068	114.400068	b
114.550068	114.550068	db
114.700068	114.700068	b
114.850068	114.850068	b
115.000068	115.000068	db
115.150068	115.150068	b
115.300068	115.300068	b
115.450068	115.450068	db
115.600068	115.600068	b
115.750068	115.750068	b
115.900068	115.900068	db
116.050068	116.050068	b
116.200068	116.200068	b
116.350068	116.350068	db
116.500068	116.500068	b
116.650068	116.650068	b
116.800068	116.800068	db
116.950068	116.950068	b
117.100068	117.100068	b
117.250068	117.250068	db
117.400068	117.400068	b
117.550068	117.550068	b
117.700068	117.700068	db
117.850068	117.850068	b
