// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.500000	A3	57	67	0	0.250000	A3	57	80	
1	0.626042	B3	59	70	1	0.375000	B3	59	80	
2	0.771875	C#4	61	69	2	0.500000	C#4	61	80	
3	0.915625	B3	59	73	3	0.625000	B3	59	80	
4	1.036458	A3	57	67	4	0.750000	A3	57	80	
5	1.168750	C#4	61	70	5	0.875000	C#4	61	80	
6	1.301042	B3	59	73	6	1.000000	B3	59	80	
7	1.447917	D4	62	72	7	1.125000	D4	62	80	
8	1.593750	C#4	61	63	8	1.250000	C#4	61	80	
9	2.009375	E4	64	83	9	1.625000	E4	64	80	
10	2.162500	D4	62	85	10	1.750000	D4	62	80	
11	2.591667	F#4	66	80	11	2.125000	F#4	66	80	
12	2.727083	E4	64	79	12	2.250000	E4	64	80	
13	2.857292	D4	62	73	13	2.375000	D4	62	80	
14	3.001042	E4	64	77	14	2.500000	E4	64	80	
15	3.131250	B3	59	70	15	2.625000	B3	59	80	
16	3.277083	C#4	61	62	16	2.750000	C#4	61	80	
17	3.409375	D4	62	63	17	2.875000	D4	62	80	
18	3.551042	C#4	61	53	18	3.000000	C#4	61	80	
19	3.828125	E4	64	76	19	3.250000	E4	64	80	
20	3.833333	A3	57	61	20	3.250000	A3	57	80	
21	3.957292	F#4	66	81	21	3.375000	F#4	66	80	
22	4.096875	G#4	68	83	22	3.500000	G#4	68	80	
23	4.117708	B3	59	59	23	3.500000	B3	59	80	
24	4.222917	F#4	66	83	24	3.625000	F#4	66	80	
25	4.354167	E4	64	82	25	3.750000	E4	64	80	
26	4.373958	C#4	61	66	26	3.750000	C#4	61	80	
27	4.486458	G#4	68	86	27	3.875000	G#4	68	80	
28	4.615625	F#4	66	90	28	4.000000	F#4	66	80	
29	4.627083	D4	62	70	29	4.000000	D4	62	80	
30	4.751042	A4	69	80	30	4.125000	A4	69	80	
31	4.893750	G#4	68	87	31	4.250000	G#4	68	80	
32	4.905208	B3	59	65	32	4.250000	B3	59	80	
33	5.036458	E4	64	73	33	4.375000	E4	64	80	
34	5.156250	C#4	61	80	34	4.500000	C#4	61	80	
35	5.289583	B4	71	94	35	4.625000	B4	71	80	
36	5.439583	A4	69	85	36	4.750000	A4	69	80	
37	5.444792	F#4	66	72	37	4.750000	F#4	66	80	
38	5.580208	C#4	61	69	38	4.875000	C#4	61	80	
39	5.710417	Eb4	63	71	39	5.000000	Eb4	63	80	
40	5.865625	C#5	73	80	40	5.125000	C#5	73	80	
41	6.002083	B4	71	75	41	5.250000	B4	71	80	
42	6.007292	E4	64	64	42	5.250000	E4	64	80	
43	6.125000	A4	69	77	43	5.375000	A4	69	80	
44	6.268750	B4	71	78	44	5.500000	B4	71	80	
45	6.404167	F#4	66	78	45	5.625000	F#4	66	80	
